transaction_id,sale_date,product_id,units_sold,store_region,total_revenue
TXN-SALE-00340-103,2025-06-02,103,28,North,7000.0
TXN-SALE-00340-104,2025-06-02,104,28,West,1820.0
TXN-SALE-00341-101,2025-06-03,101,17,North,20400.0
TXN-SALE-00341-102,2025-06-03,102,6,South,270.0
TXN-SALE-00341-103,2025-06-03,103,26,North,6500.0
TXN-SALE-00341-104,2025-06-03,104,6,South,390.0
TXN-SALE-00342-101,2025-06-04,101,29,South,34800.0
TXN-SALE-00342-102,2025-06-04,102,16,North,720.0
TXN-SALE-00342-103,2025-06-04,103,20,East,5000.0
TXN-SALE-00342-104,2025-06-04,104,8,West,520.0
TXN-SALE-00343-101,2025-06-05,101,16,North,19200.0
TXN-SALE-00343-102,2025-06-05,102,25,North,1125.0
TXN-SALE-00343-103,2025-06-05,103,22,East,5500.0
TXN-SALE-00343-104,2025-06-05,104,12,West,780.0
TXN-SALE-00344-101,2025-06-06,101,21,North,25200.0
TXN-SALE-00344-102,2025-06-06,102,12,West,540.0
TXN-SALE-00344-103,2025-06-06,103,22,West,5500.0
TXN-SALE-00344-104,2025-06-06,104,20,North,1300.0
TXN-SALE-00345-101,2025-06-07,101,29,East,34800.0
TXN-SALE-00345-102,2025-06-07,102,12,West,540.0
TXN-SALE-00345-103,2025-06-07,103,36,North,9000.0
TXN-SALE-00345-104,2025-06-07,104,41,North,2665.0
TXN-SALE-00346-101,2025-06-08,101,20,South,24000.0
TXN-SALE-00346-102,2025-06-08,102,31,West,1395.0
TXN-SALE-00346-103,2025-06-08,103,26,West,6500.0
TXN-SALE-00346-104,2025-06-08,104,33,East,2145.0
TXN-SALE-00347-101,2025-06-09,101,14,East,16800.0
TXN-SALE-00347-102,2025-06-09,102,30,East,1350.0
TXN-SALE-00347-103,2025-06-09,103,12,North,3000.0
TXN-SALE-00347-104,2025-06-09,104,16,West,1040.0
TXN-SALE-00348-101,2025-06-10,101,18,South,21600.0
TXN-SALE-00348-102,2025-06-10,102,25,West,1125.0
TXN-SALE-00348-103,2025-06-10,103,26,West,6500.0
TXN-SALE-00348-104,2025-06-10,104,28,East,1820.0
TXN-SALE-00349-101,2025-06-11,101,16,West,19200.0
TXN-SALE-00349-102,2025-06-11,102,16,North,720.0
TXN-SALE-00349-103,2025-06-11,103,17,South,4250.0
TXN-SALE-00349-104,2025-06-11,104,25,South,1625.0
TXN-SALE-00350-101,2025-06-12,101,9,North,10800.0
TXN-SALE-00350-102,2025-06-12,102,10,South,450.0
TXN-SALE-00350-103,2025-06-12,103,10,South,2500.0
TXN-SALE-00350-104,2025-06-12,104,17,North,1105.0
TXN-SALE-00351-101,2025-06-13,101,29,South,34800.0
TXN-SALE-00351-102,2025-06-13,102,10,West,450.0
TXN-SALE-00351-103,2025-06-13,103,16,South,4000.0
TXN-SALE-00351-104,2025-06-13,104,22,North,1430.0
TXN-SALE-00352-101,2025-06-14,101,35,West,42000.0
TXN-SALE-00352-102,2025-06-14,102,10,East,450.0
TXN-SALE-00352-103,2025-06-14,103,24,East,6000.0
TXN-SALE-00352-104,2025-06-14,104,36,West,2340.0
TXN-SALE-00353-101,2025-06-15,101,38,East,45600.0
TXN-SALE-00353-102,2025-06-15,102,22,North,990.0
TXN-SALE-00353-103,2025-06-15,103,21,East,5250.0
TXN-SALE-00353-104,2025-06-15,104,31,West,2015.0
TXN-SALE-00354-101,2025-06-16,101,29,South,34800.0
TXN-SALE-00354-102,2025-06-16,102,32,South,1440.0
TXN-SALE-00354-103,2025-06-16,103,32,North,8000.0
TXN-SALE-00354-104,2025-06-16,104,21,West,1365.0
TXN-SALE-00355-101,2025-06-17,101,31,South,37200.0
TXN-SALE-00355-102,2025-06-17,102,28,West,1260.0
TXN-SALE-00355-103,2025-06-17,103,9,South,2250.0
TXN-SALE-00355-104,2025-06-17,104,14,North,910.0
TXN-SALE-00356-101,2025-06-18,101,21,North,25200.0
TXN-SALE-00356-102,2025-06-18,102,25,South,1125.0
TXN-SALE-00356-103,2025-06-18,103,23,South,5750.0
TXN-SALE-00356-104,2025-06-18,104,16,South,1040.0
TXN-SALE-00357-101,2025-06-19,101,16,South,19200.0
TXN-SALE-00357-102,2025-06-19,102,14,East,630.0
TXN-SALE-00357-103,2025-06-19,103,21,West,5250.0
TXN-SALE-00357-104,2025-06-19,104,20,West,1300.0
TXN-SALE-00358-101,2025-06-20,101,20,North,24000.0
TXN-SALE-00358-102,2025-06-20,102,23,South,1035.0
TXN-SALE-00358-103,2025-06-20,103,8,North,2000.0
TXN-SALE-00358-104,2025-06-20,104,25,West,1625.0
TXN-SALE-00359-101,2025-06-21,101,38,East,45600.0
TXN-SALE-00359-102,2025-06-21,102,33,East,1485.0
TXN-SALE-00359-103,2025-06-21,103,28,North,7000.0
TXN-SALE-00359-104,2025-06-21,104,26,North,1690.0
TXN-SALE-00360-101,2025-06-22,101,8,West,9600.0
TXN-SALE-00360-102,2025-06-22,102,12,East,540.0
TXN-SALE-00360-103,2025-06-22,103,40,East,10000.0
TXN-SALE-00360-104,2025-06-22,104,19,West,1235.0
TXN-SALE-00361-101,2025-06-23,101,25,North,30000.0
TXN-SALE-00361-102,2025-06-23,102,12,East,540.0
TXN-SALE-00361-103,2025-06-23,103,16,South,4000.0
TXN-SALE-00361-104,2025-06-23,104,27,West,1755.0
TXN-SALE-00362-101,2025-06-24,101,6,West,7200.0
TXN-SALE-00362-102,2025-06-24,102,12,East,540.0
TXN-SALE-00362-103,2025-06-24,103,6,West,1500.0
TXN-SALE-00362-104,2025-06-24,104,16,East,1040.0
TXN-SALE-00363-101,2025-06-25,101,19,South,22800.0
TXN-SALE-00363-102,2025-06-25,102,20,North,900.0
TXN-SALE-00363-103,2025-06-25,103,19,North,4750.0
TXN-SALE-00363-104,2025-06-25,104,24,East,1560.0
TXN-SALE-00364-101,2025-06-26,101,8,North,9600.0
TXN-SALE-00364-102,2025-06-26,102,27,North,1215.0
TXN-SALE-00364-103,2025-06-26,103,17,West,4250.0
TXN-SALE-00364-104,2025-06-26,104,10,South,650.0
TXN-SALE-00365-101,2025-06-27,101,19,South,22800.0
TXN-SALE-00365-102,2025-06-27,102,21,North,945.0
TXN-SALE-00365-103,2025-06-27,103,24,South,6000.0
TXN-SALE-00365-104,2025-06-27,104,8,North,520.0
TXN-SALE-00366-101,2025-06-28,101,42,East,50400.0
TXN-SALE-00366-102,2025-06-28,102,35,East,1575.0
TXN-SALE-00366-103,2025-06-28,103,17,West,4250.0
TXN-SALE-00366-104,2025-06-28,104,40,North,2600.0
TXN-SALE-00367-101,2025-06-29,101,14,East,16800.0
TXN-SALE-00367-102,2025-06-29,102,14,West,630.0
TXN-SALE-00367-103,2025-06-29,103,24,West,6000.0
TXN-SALE-00367-104,2025-06-29,104,12,South,780.0
TXN-SALE-00368-101,2025-06-30,101,12,South,14400.0
TXN-SALE-00368-102,2025-06-30,102,16,East,720.0
TXN-SALE-00368-103,2025-06-30,103,19,South,4750.0
TXN-SALE-00368-104,2025-06-30,104,24,West,1560.0
TXN-SALE-00369-101,2025-07-01,101,23,West,27600.0
TXN-SALE-00369-102,2025-07-01,102,28,East,1260.0
TXN-SALE-00369-103,2025-07-01,103,15,West,3750.0
TXN-SALE-00369-104,2025-07-01,104,24,East,1560.0
TXN-SALE-00370-101,2025-07-02,101,12,West,14400.0
TXN-SALE-00370-102,2025-07-02,102,32,West,1440.0
TXN-SALE-00370-103,2025-07-02,103,8,South,2000.0
TXN-SALE-00370-104,2025-07-02,104,30,East,1950.0
TXN-SALE-00371-101,2025-07-03,101,31,North,37200.0
TXN-SALE-00371-102,2025-07-03,102,24,East,1080.0
TXN-SALE-00371-103,2025-07-03,103,23,West,5750.0
TXN-SALE-00371-104,2025-07-03,104,13,North,845.0
TXN-SALE-00372-101,2025-07-04,101,10,West,12000.0
TXN-SALE-00372-102,2025-07-04,102,31,West,1395.0
TXN-SALE-00372-103,2025-07-04,103,23,West,5750.0
TXN-SALE-00372-104,2025-07-04,104,28,East,1820.0
TXN-SALE-00373-101,2025-07-05,101,8,South,9600.0
TXN-SALE-00373-102,2025-07-05,102,42,North,1890.0
TXN-SALE-00373-103,2025-07-05,103,33,East,8250.0
TXN-SALE-00373-104,2025-07-05,104,30,North,1950.0
TXN-SALE-00374-101,2025-07-06,101,37,South,44400.0
TXN-SALE-00374-102,2025-07-06,102,14,West,630.0
TXN-SALE-00374-103,2025-07-06,103,35,East,8750.0
TXN-SALE-00374-104,2025-07-06,104,33,South,2145.0
TXN-SALE-00375-101,2025-07-07,101,26,South,31200.0
TXN-SALE-00375-102,2025-07-07,102,20,East,900.0
TXN-SALE-00375-103,2025-07-07,103,17,South,4250.0
TXN-SALE-00375-104,2025-07-07,104,27,North,1755.0
TXN-SALE-00376-101,2025-07-08,101,33,North,39600.0
TXN-SALE-00376-102,2025-07-08,102,19,South,855.0
TXN-SALE-00376-103,2025-07-08,103,9,North,2250.0
TXN-SALE-00376-104,2025-07-08,104,20,North,1300.0
TXN-SALE-00377-101,2025-07-09,101,23,South,27600.0
TXN-SALE-00377-102,2025-07-09,102,28,East,1260.0
TXN-SALE-00377-103,2025-07-09,103,23,East,5750.0
TXN-SALE-00377-104,2025-07-09,104,31,South,2015.0
TXN-SALE-00378-101,2025-07-10,101,9,South,10800.0
TXN-SALE-00378-102,2025-07-10,102,31,North,1395.0
TXN-SALE-00378-103,2025-07-10,103,12,West,3000.0
TXN-SALE-00378-104,2025-07-10,104,28,North,1820.0
TXN-SALE-00379-101,2025-07-11,101,19,West,22800.0
TXN-SALE-00379-102,2025-07-11,102,12,West,540.0
TXN-SALE-00379-103,2025-07-11,103,13,South,3250.0
TXN-SALE-00379-104,2025-07-11,104,11,South,715.0
TXN-SALE-00380-101,2025-07-12,101,19,East,22800.0
TXN-SALE-00380-102,2025-07-12,102,39,East,1755.0
TXN-SALE-00380-103,2025-07-12,103,8,West,2000.0
TXN-SALE-00380-104,2025-07-12,104,14,South,910.0
TXN-SALE-00381-101,2025-07-13,101,23,South,27600.0
TXN-SALE-00381-102,2025-07-13,102,32,West,1440.0
TXN-SALE-00381-103,2025-07-13,103,28,West,7000.0
TXN-SALE-00381-104,2025-07-13,104,43,West,2795.0
TXN-SALE-00382-101,2025-07-14,101,11,North,13200.0
TXN-SALE-00382-102,2025-07-14,102,22,South,990.0
TXN-SALE-00382-103,2025-07-14,103,15,East,3750.0
TXN-SALE-00382-104,2025-07-14,104,24,West,1560.0
TXN-SALE-00383-101,2025-07-15,101,19,West,22800.0
TXN-SALE-00383-102,2025-07-15,102,27,South,1215.0
TXN-SALE-00383-103,2025-07-15,103,19,North,4750.0
TXN-SALE-00383-104,2025-07-15,104,23,South,1495.0
TXN-SALE-00384-101,2025-07-16,101,22,North,26400.0
TXN-SALE-00384-102,2025-07-16,102,23,West,1035.0
TXN-SALE-00384-103,2025-07-16,103,20,West,5000.0
TXN-SALE-00384-104,2025-07-16,104,30,South,1950.0
TXN-SALE-00385-101,2025-07-17,101,20,North,24000.0
TXN-SALE-00385-102,2025-07-17,102,11,South,495.0
TXN-SALE-00385-103,2025-07-17,103,6,East,1500.0
TXN-SALE-00385-104,2025-07-17,104,15,South,975.0
TXN-SALE-00386-101,2025-07-18,101,26,South,31200.0
TXN-SALE-00386-102,2025-07-18,102,20,West,900.0
TXN-SALE-00386-103,2025-07-18,103,26,West,6500.0
TXN-SALE-00386-104,2025-07-18,104,15,North,975.0
TXN-SALE-00387-101,2025-07-19,101,25,South,30000.0
TXN-SALE-00387-102,2025-07-19,102,28,West,1260.0
TXN-SALE-00387-103,2025-07-19,103,32,North,8000.0
TXN-SALE-00387-104,2025-07-19,104,16,South,1040.0
TXN-SALE-00388-101,2025-07-20,101,39,North,46800.0
TXN-SALE-00388-102,2025-07-20,102,12,East,540.0
TXN-SALE-00388-103,2025-07-20,103,16,West,4000.0
TXN-SALE-00388-104,2025-07-20,104,37,East,2405.0
TXN-SALE-00389-101,2025-07-21,101,31,North,37200.0
TXN-SALE-00389-102,2025-07-21,102,22,North,990.0
TXN-SALE-00389-103,2025-07-21,103,18,North,4500.0
TXN-SALE-00389-104,2025-07-21,104,30,North,1950.0
TXN-SALE-00390-101,2025-07-22,101,11,East,13200.0
TXN-SALE-00390-102,2025-07-22,102,19,North,855.0
TXN-SALE-00390-103,2025-07-22,103,15,South,3750.0
TXN-SALE-00390-104,2025-07-22,104,6,North,390.0
TXN-SALE-00391-101,2025-07-23,101,8,West,9600.0
TXN-SALE-00391-102,2025-07-23,102,20,North,900.0
TXN-SALE-00391-103,2025-07-23,103,15,South,3750.0
TXN-SALE-00391-104,2025-07-23,104,29,North,1885.0
TXN-SALE-00392-101,2025-07-24,101,8,South,9600.0
TXN-SALE-00392-102,2025-07-24,102,25,South,1125.0
TXN-SALE-00392-103,2025-07-24,103,8,North,2000.0
TXN-SALE-00392-104,2025-07-24,104,19,North,1235.0
TXN-SALE-00393-101,2025-07-25,101,12,South,14400.0
TXN-SALE-00393-102,2025-07-25,102,27,North,1215.0
TXN-SALE-00393-103,2025-07-25,103,8,South,2000.0
TXN-SALE-00393-104,2025-07-25,104,8,West,520.0
TXN-SALE-00394-101,2025-07-26,101,36,East,43200.0
TXN-SALE-00394-102,2025-07-26,102,19,South,855.0
TXN-SALE-00394-103,2025-07-26,103,28,West,7000.0
TXN-SALE-00394-104,2025-07-26,104,34,West,2210.0
TXN-SALE-00395-101,2025-07-27,101,18,West,21600.0
TXN-SALE-00395-102,2025-07-27,102,25,East,1125.0
TXN-SALE-00395-103,2025-07-27,103,41,East,10250.0
TXN-SALE-00395-104,2025-07-27,104,38,West,2470.0
TXN-SALE-00396-101,2025-07-28,101,15,North,18000.0
TXN-SALE-00396-102,2025-07-28,102,33,South,1485.0
TXN-SALE-00396-103,2025-07-28,103,11,South,2750.0
TXN-SALE-00396-104,2025-07-28,104,33,South,2145.0
TXN-SALE-00397-101,2025-07-29,101,26,West,31200.0
TXN-SALE-00397-102,2025-07-29,102,16,North,720.0
TXN-SALE-00397-103,2025-07-29,103,26,South,6500.0
TXN-SALE-00397-104,2025-07-29,104,33,West,2145.0
TXN-SALE-00398-101,2025-07-30,101,25,East,30000.0
TXN-SALE-00398-102,2025-07-30,102,18,West,810.0
TXN-SALE-00398-103,2025-07-30,103,29,East,7250.0
TXN-SALE-00398-104,2025-07-30,104,8,North,520.0
TXN-SALE-00399-101,2025-07-31,101,9,West,10800.0
TXN-SALE-00399-102,2025-07-31,102,22,North,990.0
TXN-SALE-00399-103,2025-07-31,103,19,West,4750.0
TXN-SALE-00399-104,2025-07-31,104,9,South,585.0
TXN-SALE-00400-101,2025-08-01,101,15,West,18000.0
TXN-SALE-00400-102,2025-08-01,102,30,East,1350.0
TXN-SALE-00400-103,2025-08-01,103,32,North,8000.0
TXN-SALE-00400-104,2025-08-01,104,32,East,2080.0
TXN-SALE-00401-101,2025-08-02,101,29,South,34800.0
TXN-SALE-00401-102,2025-08-02,102,21,West,945.0
TXN-SALE-00401-103,2025-08-02,103,23,West,5750.0
TXN-SALE-00401-104,2025-08-02,104,16,North,1040.0
TXN-SALE-00402-101,2025-08-03,101,21,East,25200.0
TXN-SALE-00402-102,2025-08-03,102,23,East,1035.0
TXN-SALE-00402-103,2025-08-03,103,34,West,8500.0
TXN-SALE-00402-104,2025-08-03,104,32,West,2080.0
TXN-SALE-00403-101,2025-08-04,101,30,South,36000.0
TXN-SALE-00403-102,2025-08-04,102,33,South,1485.0
TXN-SALE-00403-103,2025-08-04,103,22,South,5500.0
TXN-SALE-00403-104,2025-08-04,104,15,West,975.0
TXN-SALE-00404-101,2025-08-05,101,9,North,10800.0
TXN-SALE-00404-102,2025-08-05,102,9,East,405.0
TXN-SALE-00404-103,2025-08-05,103,30,East,7500.0
TXN-SALE-00404-104,2025-08-05,104,16,South,1040.0
TXN-SALE-00405-101,2025-08-06,101,7,West,8400.0
TXN-SALE-00405-102,2025-08-06,102,7,East,315.0
TXN-SALE-00405-103,2025-08-06,103,16,North,4000.0
TXN-SALE-00405-104,2025-08-06,104,28,East,1820.0
TXN-SALE-00406-101,2025-08-07,101,12,West,14400.0
TXN-SALE-00406-102,2025-08-07,102,14,South,630.0
TXN-SALE-00406-103,2025-08-07,103,32,West,8000.0
TXN-SALE-00406-104,2025-08-07,104,18,West,1170.0
TXN-SALE-00407-101,2025-08-08,101,21,South,25200.0
TXN-SALE-00407-102,2025-08-08,102,28,North,1260.0
TXN-SALE-00407-103,2025-08-08,103,23,East,5750.0
TXN-SALE-00407-104,2025-08-08,104,23,South,1495.0
TXN-SALE-00408-101,2025-08-09,101,14,West,16800.0
TXN-SALE-00408-102,2025-08-09,102,18,South,810.0
TXN-SALE-00408-103,2025-08-09,103,16,North,4000.0
TXN-SALE-00408-104,2025-08-09,104,12,North,780.0
TXN-SALE-00409-101,2025-08-10,101,14,North,16800.0
TXN-SALE-00409-102,2025-08-10,102,43,South,1935.0
TXN-SALE-00409-103,2025-08-10,103,16,East,4000.0
TXN-SALE-00409-104,2025-08-10,104,23,West,1495.0
TXN-SALE-00410-101,2025-08-11,101,14,South,16800.0
TXN-SALE-00410-102,2025-08-11,102,14,East,630.0
TXN-SALE-00410-103,2025-08-11,103,22,North,5500.0
TXN-SALE-00410-104,2025-08-11,104,21,South,1365.0
TXN-SALE-00411-101,2025-08-12,101,26,West,31200.0
TXN-SALE-00411-102,2025-08-12,102,22,North,990.0
TXN-SALE-00411-103,2025-08-12,103,8,South,2000.0
TXN-SALE-00411-104,2025-08-12,104,9,West,585.0
TXN-SALE-00412-101,2025-08-13,101,28,North,33600.0
TXN-SALE-00412-102,2025-08-13,102,7,North,315.0
TXN-SALE-00412-103,2025-08-13,103,9,West,2250.0
TXN-SALE-00412-104,2025-08-13,104,8,North,520.0
TXN-SALE-00413-101,2025-08-14,101,32,East,38400.0
TXN-SALE-00413-102,2025-08-14,102,31,South,1395.0
TXN-SALE-00413-103,2025-08-14,103,21,North,5250.0
TXN-SALE-00413-104,2025-08-14,104,28,West,1820.0
TXN-SALE-00414-101,2025-08-15,101,29,North,34800.0
TXN-SALE-00414-102,2025-08-15,102,22,East,990.0
TXN-SALE-00414-103,2025-08-15,103,26,East,6500.0
TXN-SALE-00414-104,2025-08-15,104,9,North,585.0
TXN-SALE-00415-101,2025-08-16,101,44,North,52800.0
TXN-SALE-00415-102,2025-08-16,102,36,South,1620.0
TXN-SALE-00415-103,2025-08-16,103,11,East,2750.0
TXN-SALE-00415-104,2025-08-16,104,22,West,1430.0
TXN-SALE-00416-101,2025-08-17,101,34,East,40800.0
TXN-SALE-00416-102,2025-08-17,102,18,North,810.0
TXN-SALE-00416-103,2025-08-17,103,44,West,11000.0
TXN-SALE-00416-104,2025-08-17,104,9,West,585.0
TXN-SALE-00417-101,2025-08-18,101,9,West,10800.0
TXN-SALE-00417-102,2025-08-18,102,26,South,1170.0
TXN-SALE-00417-103,2025-08-18,103,26,East,6500.0
TXN-SALE-00417-104,2025-08-18,104,9,North,585.0
TXN-SALE-00418-101,2025-08-19,101,25,West,30000.0
TXN-SALE-00418-102,2025-08-19,102,25,West,1125.0
TXN-SALE-00418-103,2025-08-19,103,22,North,5500.0
TXN-SALE-00418-104,2025-08-19,104,15,North,975.0
TXN-SALE-00419-101,2025-08-20,101,9,West,10800.0
TXN-SALE-00419-102,2025-08-20,102,24,East,1080.0
TXN-SALE-00419-103,2025-08-20,103,31,East,7750.0
TXN-SALE-00419-104,2025-08-20,104,7,South,455.0
TXN-SALE-00420-101,2025-08-21,101,8,West,9600.0
TXN-SALE-00420-102,2025-08-21,102,25,South,1125.0
TXN-SALE-00420-103,2025-08-21,103,25,West,6250.0
TXN-SALE-00420-104,2025-08-21,104,17,South,1105.0
TXN-SALE-00421-101,2025-08-22,101,9,East,10800.0
TXN-SALE-00421-102,2025-08-22,102,25,East,1125.0
TXN-SALE-00421-103,2025-08-22,103,34,North,8500.0
TXN-SALE-00421-104,2025-08-22,104,17,West,1105.0
TXN-SALE-00422-101,2025-08-23,101,33,South,39600.0
TXN-SALE-00422-102,2025-08-23,102,18,East,810.0
TXN-SALE-00422-103,2025-08-23,103,36,North,9000.0
TXN-SALE-00422-104,2025-08-23,104,42,South,2730.0
TXN-SALE-00423-101,2025-08-24,101,42,East,50400.0
TXN-SALE-00423-102,2025-08-24,102,25,East,1125.0
TXN-SALE-00423-103,2025-08-24,103,24,West,6000.0
TXN-SALE-00423-104,2025-08-24,104,44,North,2860.0
TXN-SALE-00424-101,2025-08-25,101,15,South,18000.0
TXN-SALE-00424-102,2025-08-25,102,18,East,810.0
TXN-SALE-00424-103,2025-08-25,103,32,East,8000.0
TXN-SALE-00424-104,2025-08-25,104,34,South,2210.0
TXN-SALE-00425-101,2025-08-26,101,14,North,16800.0
TXN-SALE-00425-102,2025-08-26,102,11,West,495.0
TXN-SALE-00425-103,2025-08-26,103,29,South,7250.0
TXN-SALE-00425-104,2025-08-26,104,18,West,1170.0
TXN-SALE-00426-101,2025-08-27,101,7,West,8400.0
TXN-SALE-00426-102,2025-08-27,102,34,North,1530.0
TXN-SALE-00426-103,2025-08-27,103,25,East,6250.0
TXN-SALE-00426-104,2025-08-27,104,9,North,585.0
TXN-SALE-00427-101,2025-08-28,101,25,South,30000.0
TXN-SALE-00427-102,2025-08-28,102,18,West,810.0
TXN-SALE-00427-103,2025-08-28,103,11,West,2750.0
TXN-SALE-00427-104,2025-08-28,104,17,South,1105.0
TXN-SALE-00428-101,2025-08-29,101,18,North,21600.0
TXN-SALE-00428-102,2025-08-29,102,25,South,1125.0
TXN-SALE-00428-103,2025-08-29,103,18,West,4500.0
TXN-SALE-00428-104,2025-08-29,104,28,North,1820.0
TXN-SALE-00429-101,2025-08-30,101,39,West,46800.0
TXN-SALE-00429-102,2025-08-30,102,29,East,1305.0
TXN-SALE-00429-103,2025-08-30,103,27,West,6750.0
TXN-SALE-00429-104,2025-08-30,104,33,South,2145.0
TXN-SALE-00430-101,2025-08-31,101,16,West,19200.0
TXN-SALE-00430-102,2025-08-31,102,44,North,1980.0
TXN-SALE-00430-103,2025-08-31,103,13,West,3250.0
TXN-SALE-00430-104,2025-08-31,104,9,North,585.0
TXN-SALE-00431-101,2025-09-01,101,18,North,21600.0
TXN-SALE-00431-102,2025-09-01,102,18,West,810.0
TXN-SALE-00431-103,2025-09-01,103,10,North,2500.0
TXN-SALE-00431-104,2025-09-01,104,8,West,520.0
TXN-SALE-00432-101,2025-09-02,101,7,West,8400.0
TXN-SALE-00432-102,2025-09-02,102,24,East,1080.0
TXN-SALE-00432-103,2025-09-02,103,27,West,6750.0
TXN-SALE-00432-104,2025-09-02,104,22,South,1430.0
TXN-SALE-00433-101,2025-09-03,101,22,South,26400.0
TXN-SALE-00433-102,2025-09-03,102,27,East,1215.0
TXN-SALE-00433-103,2025-09-03,103,18,East,4500.0
TXN-SALE-00433-104,2025-09-03,104,34,North,2210.0
TXN-SALE-00434-101,2025-09-04,101,17,North,20400.0
TXN-SALE-00434-102,2025-09-04,102,32,South,1440.0
TXN-SALE-00434-103,2025-09-04,103,34,North,8500.0
TXN-SALE-00434-104,2025-09-04,104,32,West,2080.0
TXN-SALE-00435-101,2025-09-05,101,15,West,18000.0
TXN-SALE-00435-102,2025-09-05,102,11,South,495.0
TXN-SALE-00435-103,2025-09-05,103,22,North,5500.0
TXN-SALE-00435-104,2025-09-05,104,10,South,650.0
TXN-SALE-00436-101,2025-09-06,101,29,South,34800.0
TXN-SALE-00436-102,2025-09-06,102,11,East,495.0
TXN-SALE-00436-103,2025-09-06,103,24,North,6000.0
TXN-SALE-00436-104,2025-09-06,104,22,East,1430.0
TXN-SALE-00437-101,2025-09-07,101,18,South,21600.0
TXN-SALE-00437-102,2025-09-07,102,41,North,1845.0
TXN-SALE-00437-103,2025-09-07,103,29,South,7250.0
TXN-SALE-00437-104,2025-09-07,104,22,East,1430.0
TXN-SALE-00438-101,2025-09-08,101,20,North,24000.0
TXN-SALE-00438-102,2025-09-08,102,24,North,1080.0
TXN-SALE-00438-103,2025-09-08,103,10,West,2500.0
TXN-SALE-00438-104,2025-09-08,104,25,East,1625.0
TXN-SALE-00439-101,2025-09-09,101,28,North,33600.0
TXN-SALE-00439-102,2025-09-09,102,34,West,1530.0
TXN-SALE-00439-103,2025-09-09,103,30,North,7500.0
TXN-SALE-00439-104,2025-09-09,104,14,North,910.0
TXN-SALE-00440-101,2025-09-10,101,25,North,30000.0
TXN-SALE-00440-102,2025-09-10,102,17,East,765.0
TXN-SALE-00440-103,2025-09-10,103,34,West,8500.0
TXN-SALE-00440-104,2025-09-10,104,7,South,455.0
TXN-SALE-00441-101,2025-09-11,101,15,North,18000.0
TXN-SALE-00441-102,2025-09-11,102,30,West,1350.0
TXN-SALE-00441-103,2025-09-11,103,20,East,5000.0
TXN-SALE-00441-104,2025-09-11,104,18,North,1170.0
TXN-SALE-00442-101,2025-09-12,101,12,North,14400.0
TXN-SALE-00442-102,2025-09-12,102,18,North,810.0
TXN-SALE-00442-103,2025-09-12,103,33,East,8250.0
TXN-SALE-00442-104,2025-09-12,104,15,East,975.0
TXN-SALE-00443-101,2025-09-13,101,24,East,28800.0
TXN-SALE-00443-102,2025-09-13,102,31,West,1395.0
TXN-SALE-00443-103,2025-09-13,103,28,South,7000.0
TXN-SALE-00443-104,2025-09-13,104,43,East,2795.0
TXN-SALE-00444-101,2025-09-14,101,31,East,37200.0
TXN-SALE-00444-102,2025-09-14,102,33,North,1485.0
TXN-SALE-00444-103,2025-09-14,103,9,West,2250.0
TXN-SALE-00444-104,2025-09-14,104,30,East,1950.0
TXN-SALE-00445-101,2025-09-15,101,23,West,27600.0
TXN-SALE-00445-102,2025-09-15,102,17,North,765.0
TXN-SALE-00445-103,2025-09-15,103,24,West,6000.0
TXN-SALE-00445-104,2025-09-15,104,28,North,1820.0
TXN-SALE-00446-101,2025-09-16,101,24,South,28800.0
TXN-SALE-00446-102,2025-09-16,102,15,West,675.0
TXN-SALE-00446-103,2025-09-16,103,13,West,3250.0
TXN-SALE-00446-104,2025-09-16,104,26,East,1690.0
TXN-SALE-00447-101,2025-09-17,101,24,East,28800.0
TXN-SALE-00447-102,2025-09-17,102,30,East,1350.0
TXN-SALE-00447-103,2025-09-17,103,34,South,8500.0
TXN-SALE-00447-104,2025-09-17,104,31,South,2015.0
TXN-SALE-00448-101,2025-09-18,101,11,South,13200.0
TXN-SALE-00448-102,2025-09-18,102,7,East,315.0
TXN-SALE-00448-103,2025-09-18,103,11,South,2750.0
TXN-SALE-00448-104,2025-09-18,104,13,East,845.0
TXN-SALE-00449-101,2025-09-19,101,27,West,32400.0
TXN-SALE-00449-102,2025-09-19,102,17,West,765.0
TXN-SALE-00449-103,2025-09-19,103,30,North,7500.0
TXN-SALE-00449-104,2025-09-19,104,23,South,1495.0
TXN-SALE-00450-101,2025-09-20,101,43,East,51600.0
TXN-SALE-00450-102,2025-09-20,102,24,East,1080.0
TXN-SALE-00450-103,2025-09-20,103,11,East,2750.0
TXN-SALE-00450-104,2025-09-20,104,24,South,1560.0
TXN-SALE-00451-101,2025-09-21,101,11,East,13200.0
TXN-SALE-00451-102,2025-09-21,102,28,North,1260.0
TXN-SALE-00451-103,2025-09-21,103,26,South,6500.0
TXN-SALE-00451-104,2025-09-21,104,41,East,2665.0
TXN-SALE-00452-101,2025-09-22,101,18,North,21600.0
TXN-SALE-00452-102,2025-09-22,102,15,West,675.0
TXN-SALE-00452-103,2025-09-22,103,10,West,2500.0
TXN-SALE-00452-104,2025-09-22,104,14,East,910.0
TXN-SALE-00453-101,2025-09-23,101,8,North,9600.0
TXN-SALE-00453-102,2025-09-23,102,14,East,630.0
TXN-SALE-00453-103,2025-09-23,103,29,South,7250.0
